play_id,game_id,posteam,defteam,side_of_field,yardline_100,down,yrdln,ydstogo,play_type,yards_gained,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,epa,wp,def_wp,home_wp,away_wp,fumble_forced,fumble_out_of_bounds,safety,penalty,tackled_for_loss,fumble_lost,touchdown,pass_touchdown,rush_touchdown,return_touchdown,field_goal_attempt,fumble,passing_yards,receiving_yards,rushing_yards,fixed_drive_result,drive_time_of_possession,drive_end_transition,qb_epa,description
1695,2024_01_ARI_BUF,BUF,ARI,BUF,52,1,BUF 48,15,run,6,,,,,right,end,17,-14,3,17,-14,0.567122973,0.185157761,0.814842239,0.185157761,0.814842239,0,0,0,1,0,0,0,0,0,0,0,0,,,6,Touchdown,2:21,TOUCHDOWN,0.567122973,"(:55) (Shotgun) 17-J.Allen scrambles right end to ARI 46 for 6 yards (51-K.Barnes). PENALTY on ARI-23-S.Murphy-Bunting, Defensive Holding, 5 yards, enforced at ARI 46."
1735,2024_01_ARI_BUF,BUF,ARI,ARI,41,1,ARI 41,10,no_play,0,,,,,,,17,-14,3,17,-14,1.111121881,0.194238275,0.805761725,0.194238275,0.805761725,0,0,0,1,0,0,0,0,0,0,0,0,,,,Touchdown,2:21,TOUCHDOWN,1.111121881,"(:45) (Shotgun) 17-J.Allen sacked at 50 for -9 yards (25-Z.Collins). PENALTY on ARI-25-Z.Collins, Roughing the Passer, 15 yards, enforced at ARI 41 - No Play."
1766,2024_01_ARI_BUF,BUF,ARI,ARI,26,1,ARI 26,10,pass,12,short,right,1,11,,,17,-14,3,17,-14,1.029533959,0.234413728,0.765586272,0.234413728,0.765586272,0,0,0,0,0,0,0,0,0,0,0,0,12,12,,Touchdown,2:21,TOUCHDOWN,1.029533959,(:38) (Shotgun) 17-J.Allen pass short right to 0-K.Coleman ran ob at ARI 14 for 12 yards (7-K.White).
1796,2024_01_ARI_BUF,BUF,ARI,ARI,14,1,ARI 14,10,run,7,,,,,right,guard,17,-14,3,17,-14,0.309518077,0.239070043,0.760929957,0.239070043,0.760929957,0,0,0,0,0,0,0,0,0,0,0,0,,,7,Touchdown,2:21,TOUCHDOWN,0.309518077,(:32) (Shotgun) 17-J.Allen scrambles right guard to ARI 7 for 7 yards (34-J.Thompson).
1830,2024_01_ARI_BUF,,,,,,ARI 7,0,no_play,0,,,,,,,,,,,,0,0.252205461,0.747794539,0.252205461,0.747794539,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,2:21,TOUCHDOWN,0,Timeout #2 by BUF at 00:25.
1818,2024_01_ARI_BUF,BUF,ARI,ARI,7,2,ARI 7,3,run,7,,,,,right,end,17,-14,9,17,-8,2.160068127,0.252205461,0.747794539,0.252205461,0.747794539,0,0,0,0,0,0,1,0,1,0,0,0,,,7,Touchdown,2:21,TOUCHDOWN,2.160068127,"(:25) (Shotgun) 17-J.Allen right end for 7 yards, TOUCHDOWN."
1848,2024_01_ARI_BUF,BUF,ARI,ARI,15,,ARI 15,0,extra_point,0,,,,,,,17,-8,10,17,-7,0.067573003,0.272343391,0.727656609,0.272343391,0.727656609,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,2:21,TOUCHDOWN,0.067573003,"2-T.Bass extra point is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin."
1863,2024_01_ARI_BUF,ARI,BUF,BUF,35,,BUF 35,0,kickoff,0,,,,,,,10,7,17,10,7,-0.142018595,0.723739326,0.276260674,0.276260674,0.723739326,0,0,0,0,0,0,0,0,0,0,0,0,,,,End of half,0:19,END_HALF,-0.142018595,"2-T.Bass kicks 61 yards from BUF 35 to ARI 4. 20-D.Dallas MUFFS catch, and recovers at ARI 2. 20-D.Dallas to ARI 4 for 2 yards (99-C.Toohill)."
1886,2024_01_ARI_BUF,ARI,BUF,ARI,96,1,ARI 4,10,qb_kneel,-1,,,,,,,10,7,17,10,7,0,0.688782215,0.311217785,0.311217785,0.688782215,0,0,0,0,0,0,0,0,0,0,0,0,,,-1,End of half,0:19,END_HALF,0,(:11) 1-K.Murray kneels to ARI 3 for -1 yards.
1908,2024_01_ARI_BUF,,,,,,ARI 35,0,,,,,,,,,,,,,,,0.293026626,0.706973374,0.293026626,0.706973374,,,,,,,,,,,,,,,,End of half,0:19,END_HALF,,END QUARTER 2
1938,2024_01_ARI_BUF,BUF,ARI,ARI,35,,ARI 35,0,kickoff,0,,,,,,,17,-7,10,17,-7,0.92618601,0.293026626,0.706973374,0.293026626,0.706973374,0,0,0,1,0,0,0,0,0,0,0,0,,,,Touchdown,5:09,TOUCHDOWN,0.92618601,"5-M.Prater kicks 43 yards from ARI 35 to BUF 22, short of landing zone. PENALTY on ARI-5-M.Prater, Kickoff Short of Landing Zone, placed at BUF 40."
1967,2024_01_ARI_BUF,BUF,ARI,BUF,60,1,BUF 40,10,run,1,,,,,left,end,17,-7,10,17,-7,-0.822719354,0.320652097,0.679347903,0.320652097,0.679347903,0,0,0,1,0,0,0,0,0,0,0,0,,,1,Touchdown,5:09,TOUCHDOWN,-0.822719354,"(15:00) (Shotgun) 4-J.Cook left end to BUF 45 for 5 yards (7-K.White, 3-B.Baker). PENALTY on BUF-73-D.Dawkins, Offensive Holding, 10 yards, enforced at BUF 41. Rush credited to BUF 41 (spot of foul)."
1989,2024_01_ARI_BUF,BUF,ARI,BUF,69,1,BUF 31,19,pass,4,short,right,-6,10,,,17,-7,10,17,-7,-0.394552199,0.291887611,0.708112389,0.291887611,0.708112389,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,Touchdown,5:09,TOUCHDOWN,-0.394552199,(14:38) (Shotgun) 17-J.Allen pass short right to 4-J.Cook to BUF 35 for 4 yards (44-O.Pappoe; 23-S.Murphy-Bunting).
2030,2024_01_ARI_BUF,BUF,ARI,BUF,65,2,BUF 35,15,pass,4,short,right,4,0,,,17,-7,10,17,-7,-0.366703711,0.287422061,0.712577939,0.287422061,0.712577939,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,Touchdown,5:09,TOUCHDOWN,-0.366703711,(13:56) (Shotgun) 17-J.Allen pass short right to 0-K.Coleman to BUF 39 for 4 yards (44-O.Pappoe; 23-S.Murphy-Bunting).
2060,2024_01_ARI_BUF,BUF,ARI,BUF,61,3,BUF 39,11,pass,25,short,right,13,12,,,17,-7,10,17,-7,3.1290229,0.268121481,0.731878519,0.268121481,0.731878519,0,0,0,0,0,0,0,0,0,0,0,0,25,25,,Touchdown,5:09,TOUCHDOWN,3.1290229,"(13:23) (No Huddle, Shotgun) 17-J.Allen pass short right to 4-J.Cook to ARI 36 for 25 yards (3-B.Baker) [7-K.White]."
2089,2024_01_ARI_BUF,BUF,ARI,ARI,36,1,ARI 36,10,run,-2,,,,,right,guard,17,-7,10,17,-7,-1.086485466,0.363499075,0.636500925,0.363499075,0.636500925,0,0,0,0,1,0,0,0,0,0,0,0,,,-2,Touchdown,5:09,TOUCHDOWN,-1.086485466,"(12:41) 4-J.Cook right guard to ARI 38 for -2 yards (3-B.Baker, 25-Z.Collins)."
2111,2024_01_ARI_BUF,BUF,ARI,ARI,38,2,ARI 38,12,pass,14,short,left,2,12,,,17,-7,10,17,-7,1.892504741,0.341218084,0.658781916,0.341218084,0.658781916,0,0,0,0,0,0,0,0,0,0,0,0,14,14,,Touchdown,5:09,TOUCHDOWN,1.892504741,(11:59) 17-J.Allen pass short left to 22-R.Davis pushed ob at ARI 24 for 14 yards (21-G.Williams).
2145,2024_01_ARI_BUF,BUF,ARI,ARI,24,1,ARI 24,10,run,13,,,,,right,tackle,17,-7,10,17,-7,0.530069596,0.393390864,0.606609136,0.393390864,0.606609136,0,0,0,0,0,0,0,0,0,0,0,0,,,13,Touchdown,5:09,TOUCHDOWN,0.530069596,(11:19) 22-R.Davis right tackle to ARI 11 for 13 yards (34-J.Thompson).
2167,2024_01_ARI_BUF,BUF,ARI,ARI,11,1,ARI 11,10,run,0,,,,,left,guard,17,-7,10,17,-7,-0.476553389,0.417510927,0.582489073,0.417510927,0.582489073,0,0,0,0,0,0,0,0,0,0,0,0,,,0,Touchdown,5:09,TOUCHDOWN,-0.476553389,(10:38) (Shotgun) 22-R.Davis left guard to ARI 11 for no gain (25-Z.Collins).
2189,2024_01_ARI_BUF,BUF,ARI,ARI,11,2,ARI 11,10,pass,0,short,right,-4,,,,17,-7,10,17,-7,-0.784664166,0.40131098,0.59868902,0.40131098,0.59868902,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,5:09,TOUCHDOWN,-0.784664166,(9:58) (Shotgun) 17-J.Allen pass incomplete short right to 86-D.Kincaid (2-Ma.Wilson). Pass batted at line.
2216,2024_01_ARI_BUF,BUF,ARI,ARI,11,3,ARI 11,10,pass,11,short,middle,11,0,,,17,-7,16,17,-1,2.97979727,0.374620408,0.625379592,0.374620408,0.625379592,0,0,0,0,0,0,1,1,0,0,0,0,11,11,,Touchdown,5:09,TOUCHDOWN,2.97979727,"(9:55) (Shotgun) 17-J.Allen pass short middle to 13-M.Hollins for 11 yards, TOUCHDOWN."
2242,2024_01_ARI_BUF,BUF,ARI,ARI,15,,ARI 15,0,extra_point,0,,,,,,,17,-1,17,17,0,0.067573003,0.528645799,0.471354201,0.528645799,0.471354201,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,5:09,TOUCHDOWN,0.067573003,"2-T.Bass extra point is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin."
2257,2024_01_ARI_BUF,ARI,BUF,BUF,35,,BUF 35,0,kickoff,0,,,,,,,17,0,17,17,0,0.292819384,0.465973318,0.534026682,0.534026682,0.465973318,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:58,PUNT,0.292819384,"2-T.Bass kicks 65 yards from BUF 35 to end zone, Touchback to the ARI 30. Kick through end zone."
2291,2024_01_ARI_BUF,ARI,BUF,ARI,70,1,ARI 30,10,run,2,,,,,left,end,17,0,17,17,0,-0.362471925,0.471942663,0.528057337,0.528057337,0.471942663,0,0,0,0,0,0,0,0,0,0,0,0,,,2,Punt,1:58,PUNT,-0.362471925,(9:51) (Shotgun) 6-J.Conner left end pushed ob at ARI 32 for 2 yards (43-T.Bernard).
2318,2024_01_ARI_BUF,ARI,BUF,ARI,68,2,ARI 32,8,run,2,,,,,right,end,17,0,17,17,0,-0.516522001,0.459846646,0.540153354,0.540153354,0.459846646,0,0,0,0,0,0,0,0,0,0,0,0,,,2,Punt,1:58,PUNT,-0.516522001,(9:20) (Shotgun) 6-J.Conner right end to ARI 34 for 2 yards (39-C.Lewis).
2340,2024_01_ARI_BUF,ARI,BUF,ARI,66,3,ARI 34,6,pass,-8,,,,,,,17,0,17,17,0,-2.120881262,0.448251456,0.551748544,0.551748544,0.448251456,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:58,PUNT,-2.120881262,(8:41) (Shotgun) 1-K.Murray sacked at ARI 26 for -8 yards (50-G.Rousseau).
2360,2024_01_ARI_BUF,ARI,BUF,ARI,74,4,ARI 26,14,punt,0,,,,,,,17,0,17,17,0,0.077613079,0.359585702,0.640414298,0.640414298,0.359585702,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:58,PUNT,0.077613079,"(8:03) 12-B.Gillikin punts 50 yards to BUF 24, Center-46-A.Brewer. 29-B.Codrington to BUF 31 for 7 yards (16-M.Melton)."
2386,2024_01_ARI_BUF,BUF,ARI,BUF,69,1,BUF 31,10,pass,3,short,right,-6,9,,,17,0,17,17,0,-0.285451837,0.567319393,0.432680607,0.567319393,0.432680607,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,Punt,1:37,PUNT,-0.285451837,(7:53) (Shotgun) 17-J.Allen pass short right to 4-J.Cook to BUF 34 for 3 yards (25-Z.Collins).
2423,2024_01_ARI_BUF,BUF,ARI,BUF,66,2,BUF 34,7,run,0,,,,,right,guard,17,0,17,17,0,-0.770659726,0.569048285,0.430951715,0.569048285,0.430951715,0,0,0,0,0,0,0,0,0,0,0,0,,,0,Punt,1:37,PUNT,-0.770659726,(7:14) 22-R.Davis right guard to BUF 34 for no gain (25-Z.Collins).
2445,2024_01_ARI_BUF,BUF,ARI,BUF,66,3,BUF 34,7,pass,0,deep,middle,41,,,,17,0,17,17,0,-1.393969296,0.534764886,0.465235114,0.534764886,0.465235114,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:37,PUNT,-1.393969296,(6:34) (Shotgun) 17-J.Allen pass incomplete deep middle to 15-M.Valdes-Scantling.
2468,2024_01_ARI_BUF,BUF,ARI,BUF,66,4,BUF 34,7,punt,0,,,,,,,17,0,17,17,0,0.210434356,0.504012287,0.495987713,0.504012287,0.495987713,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:37,PUNT,0.210434356,"(6:28) 8-S.Martin punts 51 yards to ARI 15, Center-69-R.Ferguson. 4-G.Dortch to ARI 21 for 6 yards (13-M.Hollins; 39-C.Lewis)."
2494,2024_01_ARI_BUF,ARI,BUF,ARI,79,1,ARI 21,10,pass,3,short,right,0,3,,,17,0,17,17,0,-0.346568403,0.461788148,0.538211852,0.538211852,0.461788148,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,Turnover,0:51,FUMBLE,-0.346568403,(6:16) (Shotgun) 1-K.Murray pass short right to 4-G.Dortch to ARI 24 for 3 yards (39-C.Lewis) [92-Da.Jones].
2527,2024_01_ARI_BUF,ARI,BUF,ARI,76,2,ARI 24,7,pass,-3,,,,,,,17,0,17,17,0,-4.927136368,0.453712851,0.546287149,0.546287149,0.453712851,1,0,0,0,0,1,0,0,0,0,0,1,,,,Turnover,0:51,FUMBLE,-4.927136368,"(5:32) (No Huddle, Shotgun) 1-K.Murray sacked at ARI 19 for -5 yards (50-G.Rousseau). FUMBLES (50-G.Rousseau) [50-G.Rousseau], RECOVERED by BUF-42-Do.Williams at ARI 21."
2561,2024_01_ARI_BUF,BUF,ARI,ARI,21,1,ARI 21,10,run,1,,,,,middle,,17,0,17,17,0,-0.492742059,0.680212617,0.319787383,0.680212617,0.319787383,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Touchdown,2:48,TOUCHDOWN,-0.492742059,(5:25) 4-J.Cook up the middle to ARI 20 for 1 yard (2-Ma.Wilson).
2583,2024_01_ARI_BUF,BUF,ARI,ARI,20,2,ARI 20,9,pass,7,short,left,7,0,,,17,0,17,17,0,0.395454568,0.664019048,0.335980952,0.664019048,0.335980952,0,0,0,0,0,0,0,0,0,0,0,0,7,7,,Touchdown,2:48,TOUCHDOWN,0.395454568,"(4:48) (Shotgun) 17-J.Allen pass short left to 0-K.Coleman to ARI 13 for 7 yards (24-S.Thomas, 3-B.Baker)."
2608,2024_01_ARI_BUF,BUF,ARI,ARI,13,3,ARI 13,2,run,1,,,,,right,guard,17,0,17,17,0,-0.816518086,0.679447353,0.320552647,0.679447353,0.320552647,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Touchdown,2:48,TOUCHDOWN,-0.816518086,(4:05) 70-A.Anderson reported in as eligible. 26-Ty.Johnson right guard to ARI 12 for 1 yard (95-K.Tonga).
2632,2024_01_ARI_BUF,BUF,ARI,ARI,12,4,ARI 12,1,run,1,,,,,middle,,17,0,17,17,0,1.343717469,0.636435568,0.363564432,0.636435568,0.363564432,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Touchdown,2:48,TOUCHDOWN,1.343717469,(3:24) 17-J.Allen up the middle to ARI 11 for 1 yard (25-Z.Collins; 7-K.White).
2654,2024_01_ARI_BUF,BUF,ARI,ARI,11,1,ARI 11,10,pass,11,short,left,-2,13,,,17,0,23,17,6,1.761544416,0.699530602,0.300469398,0.699530602,0.300469398,0,0,0,0,0,0,1,1,0,0,0,0,11,11,,Touchdown,2:48,TOUCHDOWN,1.761544416,"(2:43) (Shotgun) 17-J.Allen pass short left to 10-K.Shakir for 11 yards, TOUCHDOWN."
2684,2024_01_ARI_BUF,BUF,ARI,ARI,15,,ARI 15,0,extra_point,0,,,,,,,17,6,24,17,7,0.067573003,0.78107001,0.21892999,0.78107001,0.21892999,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,2:48,TOUCHDOWN,0.067573003,"2-T.Bass extra point is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin."
2699,2024_01_ARI_BUF,ARI,BUF,BUF,35,,BUF 35,0,kickoff,0,,,,,,,24,-7,17,24,-7,0.292284292,0.217245221,0.782754779,0.782754779,0.217245221,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,4:05,FIELD_GOAL,0.292284292,"2-T.Bass kicks 65 yards from BUF 35 to end zone, Touchback to the ARI 30. Kick through end zone."
2727,2024_01_ARI_BUF,ARI,BUF,ARI,70,1,ARI 30,10,run,3,,,,,middle,,24,-7,17,24,-7,-0.23892288,0.221348941,0.778651059,0.778651059,0.221348941,0,0,0,0,0,0,0,0,0,0,0,0,,,3,Field goal,4:05,FIELD_GOAL,-0.23892288,"(2:37) (Shotgun) 6-J.Conner up the middle to ARI 33 for 3 yards (39-C.Lewis, 43-T.Bernard)."
2749,2024_01_ARI_BUF,ARI,BUF,ARI,67,2,ARI 33,7,pass,0,deep,right,21,,,,24,-7,17,24,-7,-0.751263102,0.210979387,0.789020613,0.789020613,0.210979387,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,4:05,FIELD_GOAL,-0.751263102,(1:59) (Shotgun) 1-K.Murray pass incomplete deep right to 85-T.McBride (9-T.Rapp). Thrown behind receiver at BUF 46.
2776,2024_01_ARI_BUF,ARI,BUF,ARI,67,3,ARI 33,7,run,29,,,,,left,end,24,-7,17,24,-7,3.158273512,0.187412828,0.812587172,0.812587172,0.187412828,0,0,0,0,0,0,0,0,0,0,0,0,,,29,Field goal,4:05,FIELD_GOAL,3.158273512,(1:53) (Shotgun) 1-K.Murray scrambles left end ran ob at BUF 38 for 29 yards (47-C.Benford).
2808,2024_01_ARI_BUF,ARI,BUF,BUF,38,1,BUF 38,10,run,20,,,,,middle,,24,-7,17,24,-7,1.398078779,0.273718566,0.726281434,0.726281434,0.273718566,0,0,0,0,0,0,0,0,0,0,0,0,,,20,Field goal,4:05,FIELD_GOAL,1.398078779,(1:11) (Shotgun) 6-J.Conner up the middle to BUF 18 for 20 yards (57-A.Epenesa; 3-D.Hamlin).
2830,2024_01_ARI_BUF,ARI,BUF,BUF,18,1,BUF 18,10,run,4,,,,,left,end,24,-7,17,24,-7,-0.162869629,0.314806968,0.685193032,0.685193032,0.314806968,0,0,0,0,0,0,0,0,0,0,0,0,,,4,Field goal,4:05,FIELD_GOAL,-0.162869629,(:28) (Shotgun) 4-G.Dortch left end pushed ob at BUF 14 for 4 yards (42-Do.Williams).
2857,2024_01_ARI_BUF,ARI,BUF,,,,BUF 14,0,,,,,,,,,24,-7,17,24,-7,0,0.312308669,0.687691331,0.687691331,0.312308669,,,,,,,,,,,,,,,,Field goal,4:05,FIELD_GOAL,0,END QUARTER 3
2877,2024_01_ARI_BUF,ARI,BUF,BUF,14,2,BUF 14,6,run,2,,,,,right,tackle,24,-7,17,24,-7,-0.399986421,0.312308669,0.687691331,0.687691331,0.312308669,0,0,0,0,0,0,0,0,0,0,0,0,,,2,Field goal,4:05,FIELD_GOAL,-0.399986421,(15:00) (Shotgun) 6-J.Conner right tackle to BUF 12 for 2 yards (92-Da.Jones; 39-C.Lewis).
2899,2024_01_ARI_BUF,ARI,BUF,BUF,12,3,BUF 12,4,run,0,,,,,left,end,24,-7,17,24,-7,-1.325622667,0.311914265,0.688085735,0.688085735,0.311914265,0,0,0,0,0,0,0,0,0,0,0,0,,,0,Field goal,4:05,FIELD_GOAL,-1.325622667,(14:18) (Shotgun) 6-J.Conner left end to BUF 12 for no gain (39-C.Lewis).
2921,2024_01_ARI_BUF,ARI,BUF,BUF,12,4,BUF 12,4,field_goal,0,,,,,,,24,-7,20,24,-4,0.161688257,0.220384225,0.779615775,0.779615775,0.220384225,0,0,0,0,0,0,0,0,0,0,1,0,,,,Field goal,4:05,FIELD_GOAL,0.161688257,"(13:35) 5-M.Prater 31 yard field goal is GOOD, Center-46-A.Brewer, Holder-12-B.Gillikin. ** Injury Update: ARI-74-I.Adams has returned to the game."
2941,2024_01_ARI_BUF,BUF,ARI,ARI,35,,ARI 35,0,kickoff,0,,,,,,,20,4,24,20,4,0.285440878,0.75808847,0.24191153,0.75808847,0.24191153,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,4:48,TOUCHDOWN,0.285440878,"5-M.Prater kicks 65 yards from ARI 35 to end zone, Touchback to the BUF 30. B.Codrington kneels, 5 yds. into end zone."
2979,2024_01_ARI_BUF,BUF,ARI,BUF,70,1,BUF 30,10,run,6,,,,,right,guard,20,4,24,20,4,0.295888798,0.763999581,0.236000419,0.763999581,0.236000419,0,0,0,0,0,0,0,0,0,0,0,0,,,6,Touchdown,4:48,TOUCHDOWN,0.295888798,(13:32) (Shotgun) 4-J.Cook right guard to BUF 36 for 6 yards (2-Ma.Wilson).
3001,2024_01_ARI_BUF,BUF,ARI,BUF,64,2,BUF 36,4,pass,19,short,left,14,5,,,20,4,24,20,4,1.187408582,0.780738771,0.219261229,0.780738771,0.219261229,0,0,0,0,0,0,0,0,0,0,0,0,19,19,,Touchdown,4:48,TOUCHDOWN,1.187408582,"(12:51) 70-A.Anderson reported in as eligible. 17-J.Allen pass short left to 15-M.Valdes-Scantling to ARI 45 for 19 yards (24-S.Thomas, 3-B.Baker)."
3030,2024_01_ARI_BUF,BUF,ARI,ARI,45,1,ARI 45,10,run,1,,,,,right,end,20,4,24,20,4,-0.504330723,0.812809467,0.187190533,0.812809467,0.187190533,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Touchdown,4:48,TOUCHDOWN,-0.504330723,(12:11) (Shotgun) 4-J.Cook right end to ARI 44 for 1 yard (21-G.Williams).
3052,2024_01_ARI_BUF,BUF,ARI,ARI,44,2,ARI 44,9,pass,0,short,right,13,,,,20,4,24,20,4,-0.819686915,0.795293808,0.204706192,0.795293808,0.204706192,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,4:48,TOUCHDOWN,-0.819686915,(11:27) (Shotgun) 17-J.Allen pass incomplete short right to 88-D.Knox (34-J.Thompson).
3075,2024_01_ARI_BUF,BUF,ARI,ARI,44,3,ARI 44,9,no_play,0,,,,,,,20,4,24,20,4,-0.68934781,0.770304501,0.229695499,0.770304501,0.229695499,0,0,0,1,0,0,0,0,0,0,0,0,,,,Touchdown,4:48,TOUCHDOWN,-0.68934781,"(11:21) (Shotgun) PENALTY on BUF-64-O.Torrence, False Start, 5 yards, enforced at ARI 44 - No Play."
3099,2024_01_ARI_BUF,BUF,ARI,ARI,49,3,ARI 49,14,pass,12,short,middle,6,6,,,20,4,24,20,4,0.223311066,0.752879977,0.247120023,0.752879977,0.247120023,0,0,0,0,0,0,0,0,0,0,0,0,12,12,,Touchdown,4:48,TOUCHDOWN,0.223311066,"(11:21) (Shotgun) 17-J.Allen pass short middle to 10-K.Shakir to ARI 37 for 12 yards (13-K.Clark, 3-B.Baker)."
3124,2024_01_ARI_BUF,BUF,ARI,ARI,37,4,ARI 37,2,run,5,,,,,right,end,20,4,24,20,4,2.453889751,0.768989027,0.231010973,0.768989027,0.231010973,0,0,0,0,0,0,0,0,0,0,0,0,,,5,Touchdown,4:48,TOUCHDOWN,2.453889751,(10:43) (Shotgun) 17-J.Allen scrambles right end pushed ob at ARI 32 for 5 yards (7-K.White).
3165,2024_01_ARI_BUF,,,,,,ARI 32,0,no_play,0,,,,,,,,,,,,0,0.825789034,0.174210966,0.825789034,0.174210966,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,4:48,TOUCHDOWN,0,Timeout #1 by BUF at 10:00.
3151,2024_01_ARI_BUF,BUF,ARI,ARI,32,1,ARI 32,10,run,-2,,,,,left,end,20,4,24,20,4,-0.933668315,0.825789034,0.174210966,0.825789034,0.174210966,0,0,0,0,1,0,0,0,0,0,0,0,,,-2,Touchdown,4:48,TOUCHDOWN,-0.933668315,"(10:00) 70-A.Anderson reported in as eligible. 4-J.Cook left end to ARI 34 for -2 yards (25-Z.Collins, 7-K.White)."
3182,2024_01_ARI_BUF,BUF,ARI,ARI,34,2,ARI 34,12,pass,28,deep,right,28,0,,,20,4,24,20,4,2.773759442,0.806010246,0.193989754,0.806010246,0.193989754,0,0,0,0,0,0,0,0,0,0,0,0,28,28,,Touchdown,4:48,TOUCHDOWN,2.773759442,(9:18) (Shotgun) 17-J.Allen pass deep right to 0-K.Coleman pushed ob at ARI 6 for 28 yards (24-S.Thomas).
3207,2024_01_ARI_BUF,BUF,ARI,ARI,6,1,ARI 6,6,pass,0,short,right,6,,,,20,4,24,20,4,-0.535556788,0.854921937,0.145078063,0.854921937,0.145078063,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,4:48,TOUCHDOWN,-0.535556788,"(8:55) (No Huddle, Shotgun) 17-J.Allen pass incomplete short right to 0-K.Coleman."
3230,2024_01_ARI_BUF,BUF,ARI,ARI,6,2,ARI 6,6,run,6,,,,,right,guard,20,4,30,20,10,2.038612367,0.850667536,0.149332464,0.850667536,0.149332464,0,0,0,0,0,0,1,0,1,0,0,0,,,6,Touchdown,4:48,TOUCHDOWN,2.038612367,"(8:51) (Shotgun) 17-J.Allen scrambles right guard for 6 yards, TOUCHDOWN."
3253,2024_01_ARI_BUF,BUF,ARI,ARI,15,,ARI 15,0,extra_point,0,,,,,,,20,10,31,20,11,0.067573003,0.928641917,0.071358083,0.928641917,0.071358083,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,4:48,TOUCHDOWN,0.067573003,"2-T.Bass extra point is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin."
3273,2024_01_ARI_BUF,ARI,BUF,BUF,35,,BUF 35,0,kickoff,0,,,,,,,31,-11,26,31,-5,5.802009036,0.069386676,0.930613324,0.930613324,0.069386676,0,0,0,0,0,0,1,0,0,1,0,0,,,,Touchdown,0:13,TOUCHDOWN,5.802009036,"2-T.Bass kicks 61 yards from BUF 35 to ARI 4. 20-D.Dallas for 96 yards, TOUCHDOWN."
3304,2024_01_ARI_BUF,ARI,BUF,BUF,2,,BUF 2,0,run,2,,,,,,,31,-5,28,31,-3,1.053,0.222673036,0.777326964,0.777326964,0.222673036,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,0:13,TOUCHDOWN,1.053,TWO-POINT CONVERSION ATTEMPT. 6-J.Conner rushes right guard. ATTEMPT SUCCEEDS.
3317,2024_01_ARI_BUF,BUF,ARI,ARI,35,,ARI 35,0,kickoff,0,,,,,,,28,3,31,28,3,0.188653676,0.754164934,0.245835066,0.754164934,0.245835066,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,3:14,PUNT,0.188653676,"5-M.Prater kicks 65 yards from ARI 35 to end zone, Touchback to the BUF 30. B.Codrington kneels, 6 yds. into end zone."
3345,2024_01_ARI_BUF,BUF,ARI,BUF,70,1,BUF 30,10,run,9,,,,,middle,,28,3,31,28,3,0.881010117,0.760141611,0.239858389,0.760141611,0.239858389,0,0,0,0,0,0,0,0,0,0,0,0,,,9,Punt,3:14,PUNT,0.881010117,(8:31) (Shotgun) 17-J.Allen scrambles up the middle to BUF 39 for 9 yards (2-Ma.Wilson).
